Customer_ID,Age_Group,Gender,City_Tier,Income_Level,Connection_Type,Booking_Method,Booking_Frequency,Digital_Preference,Delivery_Days,Complaint,Overall_Satisfaction
925,18-25,Prefer not to say,Tier 3,<20k,Domestic,Call,2-3 months,1,5,1,1
926,36-50,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,6,1,1
927,18-25,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,4
928,50+,Female,Tier 2,1L+,Domestic,Mobile App,Monthly,1,2,0,3
929,26-35,Prefer not to say,Tier 2,<20k,Domestic,Agent,2-3 months,1,3,1,3
930,18-25,Female,Tier 3,<20k,Domestic,Website,3-6 months,0,3,0,2
931,36-50,Female,Tier 1,<20k,Domestic,Call,3-6 months,0,2,1,4
932,50+,Female,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,1,0,4
933,18-25,Prefer not to say,Tier 1,50k-1L,Commercial,Website,2-3 months,1,2,0,4
934,18-25,Female,Tier 2,<20k,Domestic,Agent,2-3 months,1,4,1,2
935,50+,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,1,3,1,4
936,18-25,Male,Tier 3,20k-50k,Domestic,Agent,3-6 months,1,5,1,1
937,26-35,Prefer not to say,Tier 2,<20k,Commercial,Agent,2-3 months,1,6,1,1
938,18-25,Female,Tier 2,20k-50k,Domestic,Website,2-3 months,1,3,0,3
939,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,2-3 months,1,3,1,3
940,26-35,Female,Tier 2,20k-50k,Commercial,Call,2-3 months,1,3,1,4
941,50+,Female,Tier 2,50k-1L,Commercial,Call,Monthly,1,2,1,5
942,18-25,Female,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,3,0,2
943,50+,Male,Tier 1,<20k,Domestic,Call,Monthly,1,5,1,2
944,18-25,Male,Tier 1,1L+,Domestic,Agent,2-3 months,1,2,1,3
945,18-25,Male,Tier 1,20k-50k,Commercial,Website,2-3 months,0,4,1,2
946,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,3,0,4
947,18-25,Prefer not to say,Tier 1,<20k,Domestic,Call,3-6 months,1,4,1,3
948,50+,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
949,26-35,Prefer not to say,Tier 3,<20k,Domestic,Call,2-3 months,0,3,1,3
950,18-25,Female,Tier 2,<20k,Commercial,Call,Monthly,0,2,1,4
951,36-50,Female,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
952,50+,Female,Tier 2,1L+,Domestic,Call,Monthly,1,3,1,4
953,18-25,Male,Tier 2,20k-50k,Commercial,Mobile App,2-3 months,0,2,0,4
954,50+,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,Monthly,0,1,0,5
955,36-50,Male,Tier 1,20k-50k,Domestic,Agent,3-6 months,0,6,1,1
956,36-50,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,3-6 months,0,3,0,2
957,50+,Female,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,2,0,5
958,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,1,0,4
959,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,2,0,4
960,36-50,Prefer not to say,Tier 2,1L+,Domestic,Agent,Monthly,1,2,1,5
961,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,4
962,18-25,Male,Tier 2,20k-50k,Domestic,Agent,3-6 months,0,5,1,2
963,26-35,Male,Tier 2,1L+,Domestic,Mobile App,3-6 months,0,1,0,4
964,36-50,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,5
965,36-50,Female,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,3,0,3
966,18-25,Male,Tier 2,1L+,Domestic,Agent,3-6 months,1,2,1,5
967,18-25,Female,Tier 3,<20k,Domestic,Call,3-6 months,0,4,1,2
968,26-35,Female,Tier 2,1L+,Domestic,Website,2-3 months,0,3,0,4
969,26-35,Female,Tier 3,<20k,Domestic,Call,3-6 months,1,5,1,1
970,36-50,Prefer not to say,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,3,0,4
971,50+,Male,Tier 2,50k-1L,Domestic,Agent,Monthly,0,2,1,5
972,36-50,Male,Tier 2,20k-50k,Domestic,Website,Monthly,0,4,1,3
973,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
974,36-50,Female,Tier 1,20k-50k,Commercial,Mobile App,3-6 months,1,2,0,3
975,50+,Male,Tier 1,1L+,Domestic,Call,3-6 months,1,3,1,3
976,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,4
977,50+,Male,Tier 2,50k-1L,Domestic,Website,3-6 months,1,5,1,2
978,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,5
979,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,3,0,2
980,26-35,Male,Tier 2,20k-50k,Domestic,Website,2-3 months,1,2,0,4
981,50+,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,3,1,3
982,50+,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,5
983,50+,Male,Tier 1,20k-50k,Domestic,Website,3-6 months,1,4,1,3
984,18-25,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,2,0,4
985,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
986,26-35,Male,Tier 2,<20k,Domestic,Website,2-3 months,0,2,0,5
987,50+,Male,Tier 2,50k-1L,Domestic,Call,Monthly,1,3,1,4
988,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,2
989,26-35,Prefer not to say,Tier 2,50k-1L,Commercial,Mobile App,2-3 months,1,3,0,2
990,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,0,5,1,1
991,26-35,Female,Tier 1,20k-50k,Commercial,Mobile App,2-3 months,1,2,0,3
992,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Call,2-3 months,1,5,1,1
993,26-35,Female,Tier 2,50k-1L,Commercial,Call,Monthly,1,5,1,1
994,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,3
995,50+,Prefer not to say,Tier 3,1L+,Domestic,Call,3-6 months,1,6,1,1
996,18-25,Female,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,5,1,2
997,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,2,0,4
998,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,3
999,50+,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,2-3 months,0,2,0,4
1000,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Call,Monthly,0,5,1,2
1001,26-35,Female,Tier 2,<20k,Domestic,Agent,2-3 months,0,2,1,5
1002,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,4
1003,18-25,Female,Tier 1,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,5
1004,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,5
1005,18-25,Male,Tier 3,<20k,Domestic,Call,2-3 months,1,4,1,2
1006,18-25,Female,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,3
1007,50+,Female,Tier 2,1L+,Domestic,Agent,3-6 months,1,6,1,1
1008,18-25,Female,Tier 2,<20k,Commercial,Mobile App,Monthly,1,2,0,4
1009,50+,Male,Tier 2,50k-1L,Domestic,Agent,3-6 months,0,4,1,2
1010,50+,Prefer not to say,Tier 2,<20k,Domestic,Call,Monthly,1,4,1,1
1011,18-25,Female,Tier 1,<20k,Domestic,Call,Monthly,0,5,1,2
1012,18-25,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,2,0,3
1013,26-35,Female,Tier 2,<20k,Domestic,Agent,Monthly,1,6,1,1
1014,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,3
1015,18-25,Female,Tier 2,<20k,Domestic,Mobile App,Monthly,0,2,0,3
1016,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Call,Monthly,0,2,1,4
1017,26-35,Prefer not to say,Tier 2,<20k,Domestic,Agent,2-3 months,0,4,1,1
1018,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1019,50+,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,1,0,5
1020,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,3-6 months,1,3,1,2
1021,36-50,Male,Tier 2,<20k,Commercial,Agent,Monthly,0,2,1,3
1022,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,5
1023,26-35,Female,Tier 2,50k-1L,Domestic,Call,3-6 months,0,5,1,1
1024,26-35,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,Monthly,0,1,0,5
1025,50+,Female,Tier 2,50k-1L,Domestic,Call,2-3 months,1,6,1,1
1026,26-35,Prefer not to say,Tier 3,<20k,Domestic,Agent,2-3 months,1,2,1,4
1027,26-35,Female,Tier 1,<20k,Domestic,Mobile App,Monthly,1,3,0,4
1028,36-50,Female,Tier 2,<20k,Domestic,Agent,2-3 months,0,3,1,4
1029,18-25,Female,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,4
1030,18-25,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,1,5,1,1
1031,36-50,Male,Tier 3,50k-1L,Domestic,Call,3-6 months,1,3,1,4
1032,50+,Female,Tier 2,20k-50k,Domestic,Website,2-3 months,1,4,1,2
1033,18-25,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,2
1034,26-35,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,0,1,0,5
1035,18-25,Female,Tier 1,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,3
1036,26-35,Male,Tier 1,<20k,Domestic,Website,Monthly,1,6,1,1
1037,50+,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,0,5,1,1
1038,36-50,Female,Tier 1,<20k,Domestic,Call,2-3 months,1,4,1,3
1039,18-25,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,3,0,3
1040,36-50,Female,Tier 3,20k-50k,Domestic,Agent,Monthly,1,3,1,2
1041,18-25,Female,Tier 3,50k-1L,Commercial,Agent,Monthly,1,4,1,2
1042,26-35,Female,Tier 2,<20k,Domestic,Call,Monthly,0,3,1,4
1043,36-50,Male,Tier 3,50k-1L,Domestic,Mobile App,Monthly,0,1,0,4
1044,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,0,2,0,4
1045,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Call,3-6 months,1,5,1,2
1046,36-50,Male,Tier 1,<20k,Domestic,Agent,Monthly,1,5,1,2
1047,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1048,18-25,Male,Tier 2,1L+,Domestic,Call,Monthly,0,5,1,2
1049,18-25,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,3,0,2
1050,18-25,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,0,6,1,1
1051,26-35,Female,Tier 1,<20k,Domestic,Call,Monthly,1,3,1,2
1052,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1053,36-50,Female,Tier 3,20k-50k,Domestic,Call,3-6 months,1,5,1,2
1054,36-50,Male,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,5
1055,18-25,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,2-3 months,1,1,0,4
1056,18-25,Male,Tier 3,20k-50k,Domestic,Agent,2-3 months,1,5,1,2
1057,50+,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1058,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,3
1059,26-35,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,0,2,0,5
1060,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,0,2,0,4
1061,18-25,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,2,0,3
1062,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,4
1063,36-50,Female,Tier 2,<20k,Domestic,Call,3-6 months,1,5,1,2
1064,18-25,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1065,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,4,1,2
1066,36-50,Female,Tier 3,<20k,Domestic,Mobile App,Monthly,1,3,0,4
1067,18-25,Female,Tier 3,<20k,Domestic,Mobile App,2-3 months,0,1,0,4
1068,36-50,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1069,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,Monthly,0,4,1,2
1070,18-25,Prefer not to say,Tier 1,<20k,Commercial,Call,3-6 months,0,5,1,1
1071,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,2-3 months,1,6,1,1
1072,26-35,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,2
1073,26-35,Prefer not to say,Tier 1,1L+,Domestic,Agent,Monthly,1,6,1,1
1074,36-50,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,1,0,5
1075,18-25,Female,Tier 3,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1076,18-25,Male,Tier 2,50k-1L,Domestic,Call,3-6 months,1,4,1,1
1077,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1078,18-25,Female,Tier 1,50k-1L,Domestic,Website,2-3 months,1,6,1,1
1079,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1080,18-25,Female,Tier 1,20k-50k,Domestic,Website,Monthly,1,4,1,1
1081,36-50,Male,Tier 3,50k-1L,Domestic,Call,Monthly,1,6,1,1
1082,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Call,3-6 months,0,6,1,1
1083,18-25,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,2-3 months,1,1,0,4
1084,50+,Male,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,4
1085,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Website,2-3 months,0,3,0,2
1086,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,3
1087,18-25,Male,Tier 2,<20k,Domestic,Call,3-6 months,0,5,1,1
1088,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Website,2-3 months,1,2,0,4
1089,50+,Male,Tier 1,1L+,Domestic,Mobile App,3-6 months,0,1,0,4
1090,26-35,Male,Tier 2,20k-50k,Domestic,Call,Monthly,1,5,1,1
1091,50+,Female,Tier 2,20k-50k,Commercial,Call,3-6 months,1,3,1,4
1092,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,4
1093,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,3,0,3
1094,36-50,Prefer not to say,Tier 2,20k-50k,Commercial,Mobile App,3-6 months,1,1,0,5
1095,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,1,0,5
1096,26-35,Prefer not to say,Tier 2,1L+,Domestic,Agent,3-6 months,0,5,1,1
1097,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,5
1098,26-35,Male,Tier 2,<20k,Commercial,Website,3-6 months,1,6,1,1
1099,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,0,2,0,3
1100,36-50,Male,Tier 3,20k-50k,Domestic,Call,Monthly,0,2,1,5
1101,36-50,Female,Tier 2,<20k,Domestic,Call,Monthly,0,3,1,2
1102,26-35,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1103,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,0,1,0,5
1104,18-25,Prefer not to say,Tier 3,<20k,Domestic,Agent,Monthly,0,2,1,4
1105,26-35,Male,Tier 3,50k-1L,Commercial,Agent,3-6 months,1,3,1,2
1106,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1107,18-25,Female,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,2
1108,26-35,Male,Tier 1,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,3
1109,26-35,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1110,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Call,Monthly,1,5,1,1
1111,18-25,Prefer not to say,Tier 1,<20k,Commercial,Agent,3-6 months,1,2,1,3
1112,18-25,Female,Tier 2,50k-1L,Commercial,Mobile App,Monthly,0,1,0,4
1113,50+,Female,Tier 3,50k-1L,Domestic,Website,Monthly,1,4,1,2
1114,36-50,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,2-3 months,1,1,0,4
1115,36-50,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,0,6,1,1
1116,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1117,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,5
1118,18-25,Male,Tier 2,20k-50k,Commercial,Mobile App,3-6 months,1,1,0,5
1119,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,3
1120,26-35,Prefer not to say,Tier 1,20k-50k,Commercial,Agent,2-3 months,0,4,1,2
1121,26-35,Female,Tier 2,<20k,Domestic,Agent,Monthly,1,5,1,1
1122,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,2
1123,36-50,Prefer not to say,Tier 3,<20k,Domestic,Agent,3-6 months,1,6,1,1
1124,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1125,26-35,Female,Tier 2,<20k,Domestic,Agent,2-3 months,0,6,1,1
1126,50+,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,1,0,4
1127,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,4
1128,26-35,Male,Tier 2,1L+,Domestic,Mobile App,Monthly,0,3,0,2
1129,26-35,Female,Tier 2,50k-1L,Domestic,Call,3-6 months,1,2,1,5
1130,26-35,Prefer not to say,Tier 2,<20k,Commercial,Call,2-3 months,1,4,1,2
1131,26-35,Female,Tier 3,<20k,Domestic,Mobile App,3-6 months,1,2,0,5
1132,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,2,0,4
1133,26-35,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1134,36-50,Male,Tier 3,<20k,Domestic,Call,3-6 months,1,5,1,1
1135,36-50,Male,Tier 2,50k-1L,Domestic,Call,3-6 months,1,3,1,3
1136,36-50,Male,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,0,1,0,4
1137,36-50,Female,Tier 2,1L+,Domestic,Mobile App,2-3 months,1,3,0,2
1138,26-35,Female,Tier 1,1L+,Domestic,Agent,2-3 months,1,2,1,4
1139,50+,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,0,1,0,4
1140,18-25,Male,Tier 1,<20k,Commercial,Mobile App,3-6 months,1,2,0,4
1141,26-35,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,2,0,4
1142,18-25,Female,Tier 2,20k-50k,Commercial,Mobile App,Monthly,0,3,0,4
1143,50+,Male,Tier 1,20k-50k,Commercial,Call,3-6 months,0,2,1,4
1144,36-50,Male,Tier 1,20k-50k,Commercial,Call,Monthly,1,6,1,1
1145,50+,Male,Tier 3,20k-50k,Commercial,Mobile App,Monthly,1,2,0,3
1146,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,1,2,1,4
1147,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,1,0,5
1148,26-35,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,1,3,1,4
1149,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Call,Monthly,1,4,1,1
1150,18-25,Male,Tier 2,20k-50k,Domestic,Call,Monthly,0,5,1,1
1151,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,4
1152,18-25,Male,Tier 2,<20k,Commercial,Mobile App,3-6 months,0,3,0,3
1153,50+,Female,Tier 2,20k-50k,Commercial,Mobile App,Monthly,1,2,0,5
1154,26-35,Female,Tier 3,50k-1L,Domestic,Call,3-6 months,1,4,1,1
1155,50+,Female,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1156,18-25,Female,Tier 1,<20k,Commercial,Website,3-6 months,0,3,0,2
1157,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Website,2-3 months,1,3,0,4
1158,18-25,Male,Tier 1,20k-50k,Domestic,Call,Monthly,1,5,1,1
1159,50+,Male,Tier 2,1L+,Domestic,Website,2-3 months,1,6,1,1
1160,50+,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,2,0,3
1161,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,0,2,0,5
1162,18-25,Female,Tier 3,<20k,Commercial,Mobile App,2-3 months,1,1,0,4
1163,26-35,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,1,6,1,1
1164,26-35,Female,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1165,18-25,Male,Tier 2,20k-50k,Domestic,Website,Monthly,1,2,0,4
1166,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,3
1167,18-25,Male,Tier 2,<20k,Commercial,Mobile App,2-3 months,0,3,0,4
1168,26-35,Male,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,4,1,2
1169,36-50,Male,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,3
1170,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,3
1171,50+,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,1,3,1,4
1172,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1173,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1174,36-50,Male,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,2,0,4
1175,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,4
1176,36-50,Female,Tier 1,50k-1L,Domestic,Website,2-3 months,1,2,0,4
1177,36-50,Female,Tier 3,20k-50k,Commercial,Agent,2-3 months,0,3,1,4
1178,50+,Male,Tier 1,50k-1L,Commercial,Mobile App,3-6 months,0,3,0,2
1179,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1180,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,4
1181,26-35,Female,Tier 3,<20k,Domestic,Website,3-6 months,1,3,0,4
1182,50+,Prefer not to say,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,4
1183,50+,Female,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,4
1184,50+,Male,Tier 1,20k-50k,Domestic,Agent,3-6 months,0,5,1,1
1185,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Website,Monthly,1,6,1,1
1186,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,3
1187,50+,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,2-3 months,1,2,0,5
1188,18-25,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,1,2,0,5
1189,36-50,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1190,50+,Male,Tier 3,20k-50k,Domestic,Call,Monthly,1,4,1,1
1191,36-50,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,0,4,1,2
1192,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Call,Monthly,1,3,1,4
1193,18-25,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,2,0,3
1194,50+,Male,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,4
1195,26-35,Male,Tier 1,1L+,Commercial,Mobile App,3-6 months,1,1,0,4
1196,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1197,26-35,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,1,3,1,3
1198,36-50,Male,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,1,0,5
1199,36-50,Male,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,3,0,3
1200,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,0,1,0,5
1201,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,2
1202,26-35,Male,Tier 3,<20k,Commercial,Mobile App,3-6 months,1,2,0,4
1203,50+,Male,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,6,1,1
1204,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,4
1205,18-25,Female,Tier 1,<20k,Domestic,Agent,3-6 months,0,6,1,1
1206,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,3
1207,18-25,Female,Tier 2,50k-1L,Commercial,Mobile App,Monthly,0,3,0,2
1208,26-35,Prefer not to say,Tier 2,1L+,Domestic,Website,2-3 months,1,6,1,1
1209,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,2,0,3
1210,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Call,Monthly,0,6,1,1
1211,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,4
1212,50+,Prefer not to say,Tier 3,1L+,Domestic,Call,3-6 months,1,2,1,5
1213,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,6,1,1
1214,26-35,Prefer not to say,Tier 3,<20k,Domestic,Agent,3-6 months,1,3,1,3
1215,26-35,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,5,1,1
1216,18-25,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,1,3,1,4
1217,26-35,Male,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,5
1218,26-35,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,1,4,1,2
1219,18-25,Female,Tier 1,50k-1L,Domestic,Agent,3-6 months,1,2,1,5
1220,36-50,Female,Tier 2,1L+,Domestic,Mobile App,Monthly,1,1,0,5
1221,18-25,Female,Tier 2,<20k,Domestic,Mobile App,Monthly,0,2,0,4
1222,26-35,Prefer not to say,Tier 3,<20k,Domestic,Agent,3-6 months,1,6,1,1
1223,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,3
1224,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,4
1225,18-25,Male,Tier 1,<20k,Commercial,Agent,3-6 months,0,2,1,3
1226,26-35,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,1,1,0,5
1227,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,2
1228,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Call,3-6 months,1,3,1,4
